Activity ID,Nombre de la Actividad,Fecha de Inicio,Deporte,Duración (min),Distancia (m),Ritmo medio (min/km),Velocidad media (m/s),Velocidad máxima (m/s),Calorías,Tasa Metabólica Basal,Frecuencia Cardíaca Media,Frecuencia Cardíaca Máxima,Tiempo en Zona 1 (s),Tiempo en Zona 2 (s),Tiempo en Zona 3 (s),Tiempo en Zona 4 (s),Tiempo en Zona 5 (s),VO2Max,Cadencia Media (spm),Cadencia Máxima (spm),Elevación Ganada (m),Elevación Perdida (m),Potencia Media (W),Potencia Máxima (W),Temperatura (°C),Latitud,Longitud,Lugar
12991949353,Paris - Intervalos medios Z3+,2023-12-05 16:41:34,running,52.04573160807292,8295.1796875,6.274213889121727,2.6559998989105225,3.563999891281128,670.0,82.0,154.0,181.0,0.0,0.0,0.0,0.0,0.0,51.0,154.34375,162.0,45.99930191040039,52.71240234375,,,,48.83885079994798,2.3883414175361395,Paris
12927686257,Paris - Intervalos medios Z3+,2023-11-29 16:44:09,running,49.13803304036458,7457.56005859375,6.589022770757329,2.5290000438690186,3.3399999141693115,591.0,77.0,151.0,178.0,0.0,0.0,0.0,0.0,0.0,51.0,145.390625,161.0,46.28989791870117,46.953216552734375,,,,48.839094042778015,2.388536464422941,Paris
12911011777,Paris - Rodaje Z2-Z2+,2023-11-28 16:58:24,running,45.04235026041667,6963.5498046875,6.468303024141006,2.5769999027252197,3.0230000019073486,549.0,71.0,142.0,152.0,0.0,0.0,0.0,0.0,0.0,,154.15625,165.0,13.07529067993164,19.560272216796875,,,,48.839315325021744,2.3884433414787054,Paris
12894880286,Paris - Intervalos cortos Z3+,2023-11-27 16:54:11,running,48.851749674479166,8008.6298828125,6.099888543897003,2.7320001125335693,3.507999897003174,679.0,77.0,162.0,185.0,0.0,0.0,0.0,0.0,0.0,51.0,152.90625,162.0,109.51973533630371,40.7291145324707,,,,48.83785494603217,2.3892440646886826,Paris
12874280800,Paris - Rodaje Largo Z2-Z2+,2023-11-25 12:29:33,running,70.049462890625,11161.2197265625,6.276147643963574,2.6559998989105225,3.200000047683716,905.0,110.0,154.0,168.0,0.0,0.0,0.0,0.0,0.0,51.0,156.578125,164.0,61.21546173095703,62.78232955932617,,,,48.8389896042645,2.3883128352463245,Paris
12849336111,Paris - Rodaje Z2-Z2+,2023-11-23 18:29:21,running,45.03251546223958,6989.08984375,6.443258917684388,2.5869998931884766,3.0980000495910645,596.0,71.0,154.0,169.0,0.0,0.0,0.0,0.0,0.0,51.0,148.890625,160.0,88.39627456665039,60.02837371826172,,,,48.83885633200407,2.388271512463689,Paris
12836844781,Paris - Intervalos Z3 (Umbral),2023-11-22 18:08:01,running,54.009501139322914,9020.3603515625,5.98751036924677,2.783999919891357,3.630000114440918,720.0,85.0,152.0,173.0,0.0,0.0,0.0,0.0,0.0,51.0,153.140625,162.0,39.2875862121582,42.86708068847656,,,,48.83913645520806,2.3883476201444864,Paris
12807921097,Paris - Fartlek Z4,2023-11-20 17:49:16,running,51.60238444010417,8600.669921875,5.9998098879319075,2.778000116348266,4.105999946594238,714.0,81.0,161.0,183.0,0.0,0.0,0.0,0.0,0.0,51.0,152.75,184.0,45.528499603271484,46.236351013183594,,,,48.83866145275533,2.388148969039321,Paris
12790301177,Paris - Progresivo Z2-Z3,2023-11-19 11:05:59,running,45.06098225911458,7452.7900390625,6.046189685062278,2.756999969482422,3.4149999618530273,612.0,71.0,155.0,183.0,0.0,0.0,0.0,0.0,0.0,51.0,152.234375,158.0,48.77996063232422,44.88895797729492,,,,48.83919185958803,2.388280313462019,Paris
12788561784,Paris - Rodaje Z2-Z2+,2023-11-16 18:13:45,running,45.05906575520833,7039.35986328125,6.401017511584497,2.6040000915527344,2.930000066757202,583.0,71.0,143.0,158.0,0.0,0.0,0.0,0.0,0.0,51.0,151.546875,158.0,30.143051147460938,31.443267822265625,,,,48.83880369365215,2.388411909341812,Paris
12754178212,Paris - Intervalos cortos Z3+,2023-11-15 17:07:06,running,50.05953369140625,8169.2998046875,6.127763074955624,2.720000028610229,4.160999774932861,667.0,79.0,158.0,182.0,0.0,0.0,0.0,0.0,0.0,51.0,151.46875,161.0,55.688148498535156,58.938743591308594,,,,48.83924080990255,2.388506541028619,Paris
12717756098,Paris - Rodaje Z2-Z2+,2023-11-13 16:34:17,running,45.03728434244792,7145.4599609375,6.302923057249758,2.6440000534057617,2.9670000076293945,561.0,71.0,146.0,161.0,0.0,0.0,0.0,0.0,0.0,51.0,152.8125,159.0,47.689022064208984,44.51532745361328,,,,48.83579542860389,2.3913068510591984,Paris
12478943493,Paris - Rodaje Z2-Z2+,2023-10-26 18:12:55,running,45.30693359375,7263.89013671875,6.237282329577755,2.671999931335449,3.4149999618530273,561.0,71.0,142.0,157.0,0.0,0.0,0.0,0.0,0.0,51.0,154.03125,163.0,26.81432342529297,27.659915924072266,,,,48.83859674446285,2.3890944477170706,Paris
12468380057,Paris - Intervalos Z3,2023-10-25 17:52:58,running,63.90860188802083,10155.0,6.293313824521992,2.648000001907348,3.5829999446868896,839.0,101.0,152.0,178.0,0.0,0.0,0.0,0.0,0.0,51.0,151.15625,166.0,47.04634094238281,48.506019592285156,,,,48.83884836919606,2.3882907908409834,Paris
12446442788,Paris - Regenerativo Z1-Z2,2023-10-23 18:00:32,running,46.070499674479166,5743.7001953125,8.021048820075572,2.078000068664551,3.246999979019165,466.0,72.0,133.0,150.0,0.0,0.0,0.0,0.0,0.0,51.0,130.328125,164.0,46.69449234008789,41.36335754394531,,,,48.838797910138965,2.3890734929591417,Paris
12418768936,Maisons-Alfort Carrera,2023-10-22 09:32:15,running,52.81566569010417,10008.740234375,5.276954387197388,3.157999992370606,3.750999927520752,801.0,83.0,167.0,191.0,0.0,0.0,0.0,0.0,0.0,51.0,159.34375,170.0,29.404569625854492,26.491662979125977,,,,48.80919353105128,2.4343794398009777,Maisons-Alfort
12398572787,Paris - Rodaje Z2-Z2+,2023-10-19 16:53:04,running,40.10819905598958,5729.72998046875,7.0000155666512445,2.38100004196167,2.697000026702881,481.0,63.0,151.0,163.0,0.0,0.0,0.0,0.0,0.0,51.0,148.34375,159.0,40.46077346801758,48.91690444946289,,,,48.83913402445614,2.388394894078374,Paris
12377858070,Paris - Intervalos Z3+,2023-10-18 17:04:37,running,42.55581868489583,6655.52978515625,6.394054276461594,2.6070001125335693,3.3959999084472656,548.0,67.0,158.0,182.0,0.0,0.0,0.0,0.0,0.0,51.0,151.875,161.0,23.176563262939453,26.454479217529297,,,,48.83817329071462,2.3889245465397835,Paris
12345317393,Paris - Intervalos Z3,2023-10-16 17:42:45,running,70.55402018229167,11268.73046875,6.26104425675539,2.661999940872192,4.2829999923706055,876.0,111.0,143.0,173.0,0.0,0.0,0.0,0.0,0.0,51.0,148.703125,230.0,55.85730743408203,59.04895782470703,,,,48.83905188180506,2.388619026169181,Paris
12308821698,Málaga - Intervalos cortos Z3+,2023-10-14 09:01:22,running,57.52974853515625,10123.5703125,5.682752898364507,2.933000087738037,4.002999782562256,828.0,91.0,164.0,191.0,0.0,0.0,0.0,0.0,0.0,51.0,151.75,174.0,110.01713907718658,109.6913629770279,,,,36.66838531382382,-4.459952088072896,Málaga
12284009644,Paris - Progresivo,2023-10-12 12:11:22,running,83.33085123697917,13003.66015625,6.40826123073722,2.6010000705718994,3.134999990463257,1019.0,131.0,145.0,166.0,0.0,0.0,0.0,0.0,0.0,51.0,154.109375,163.0,74.58443450927734,70.12979888916016,,,,48.83917744271457,2.3881900403648615,Paris
12259498774,Paris - Rodaje Z2-Z2+,2023-10-10 18:35:43,running,44.94603271484375,7197.8701171875,6.244351729481608,2.668999910354614,3.200000047683716,557.0,71.0,144.0,160.0,0.0,0.0,0.0,0.0,0.0,51.0,152.375,161.0,62.71879196166992,66.3042221069336,,,,48.83902388624847,2.388335634022951,Paris
12242666738,Paris - Intervalos Z3,2023-10-09 16:18:07,running,54.58111572265625,8595.759765625,6.349772121474318,2.625,4.050000190734863,677.0,86.0,148.0,168.0,0.0,0.0,0.0,0.0,0.0,50.0,152.515625,169.0,56.53852462768555,51.48942947387695,,,,48.83882657624781,2.388211665675044,Paris
12226621199,Paris - Largo Z2-Z2+,2023-10-08 12:41:50,running,73.364697265625,11012.009765625,6.662244115932373,2.502000093460083,2.930000066757202,824.0,115.0,134.0,149.0,0.0,0.0,0.0,0.0,0.0,,153.578125,160.0,42.66020202636719,51.91426086425781,,,,48.83902229368687,2.3885766975581646,Paris
12223794587,Paris - Rodaje Tempo Z3(-),2023-10-06 19:23:27,running,51.102482096354166,7822.35986328125,6.532872814536837,2.5510001182556152,3.0510001182556157,625.0,80.0,148.0,173.0,0.0,0.0,0.0,0.0,0.0,50.0,150.734375,179.0,87.19108009338379,87.33075523376465,,,,48.838810566812754,2.388466391712427,Paris
12187656310,Paris - Rodaje Z2-Z2+,2023-10-05 18:17:14,running,45.073116048177084,6774.52001953125,6.653329817939756,2.5050001144409175,3.322000026702881,530.0,71.0,137.0,149.0,0.0,0.0,0.0,0.0,0.0,,153.109375,178.0,40.25580978393555,41.19832992553711,,,,48.8388410769403,2.3881729412823915,Paris
12180383292,Paris - Mixto Z3+ y Z3-,2023-10-04 18:53:07,running,51.22183430989583,7918.10009765625,6.46895513799547,2.5759999752044673,3.4800000190734863,608.0,81.0,139.0,167.0,0.0,0.0,0.0,0.0,0.0,50.0,152.40625,181.0,45.534934997558594,51.61533737182617,,,,48.839165372774005,2.3924886155873537,Paris
12128007255,Puerto Real - Rodaje Z2-Z2+,2023-09-28 20:24:36,running,73.01468098958334,11004.0595703125,6.635249520692101,2.5120000839233394,2.947999954223633,871.0,115.0,146.0,164.0,0.0,0.0,0.0,0.0,0.0,50.0,152.40625,158.0,58.06436204910278,55.226548194885254,,,,36.523958249017596,-6.178096225485206,Puerto Real
12115331919,Puerto Real - Mixto Z3+ y Z3-,2023-09-27 07:18:07,running,50.117915852864584,7324.27978515625,6.842709088535374,2.436000108718872,3.443000078201294,596.0,79.0,147.0,173.0,0.0,0.0,0.0,0.0,0.0,50.0,143.65625,163.0,32.43984031677246,32.27739429473877,,,,36.52387132868171,-6.177571602165699,Puerto Real
12108144699,Paris - Progresivo Z2-Z3,2023-09-26 09:12:28,running,57.96704915364583,8732.6201171875,6.637990474308549,2.5109999179840083,3.134999990463257,679.0,91.0,144.0,172.0,0.0,0.0,0.0,0.0,0.0,50.0,150.828125,159.0,52.49484634399414,90.32474517822266,,,,48.83930878713727,2.395896865054965,Paris
12087058303,Paris - Rodaje Largo Z2-Z2+,2023-09-23 12:21:59,running,70.8408203125,11021.25,6.427657508222751,2.5929999351501465,2.986000061035156,837.0,111.0,141.0,159.0,0.0,0.0,0.0,0.0,0.0,50.0,154.359375,160.0,58.028350830078125,64.48524856567383,,,,48.839084319770336,2.388189872726798,Paris
12075449458,Paris - Mixto Z3+ y Z3-,2023-09-21 18:36:02,running,51.40019938151042,8123.3798828125,6.327440070882724,2.6340000629425044,3.6110000610351567,675.0,81.0,157.0,181.0,0.0,0.0,0.0,0.0,0.0,50.0,153.40625,174.0,72.48930358886719,70.06995391845703,,,,48.83895456790924,2.388313841074705,Paris
12071568152,Paris - Rodaje Z2-Z2+,2023-09-20 17:37:26,running,50.96693522135417,7365.41015625,6.919768775959559,2.4089999198913574,2.8269999027252193,590.0,80.0,143.0,164.0,0.0,0.0,0.0,0.0,0.0,50.0,148.921875,193.0,48.441253662109375,42.69428634643555,,,,48.83872968144715,2.3883588518947363,Paris
12059972942,Paris - Intervalos Z3,2023-09-19 17:39:59,running,56.01136474609375,7173.64990234375,7.8079311798856965,2.134999990463257,4.880000114440918,556.0,80.0,135.0,164.0,0.0,0.0,0.0,0.0,0.0,50.0,147.8125,175.0,72.27174758911133,54.04219436645508,,,,48.83882129564881,2.388459937646985,Paris
12034886551,Paris - Intervalos Largos Progresivos Z3,2023-09-16 11:14:31,running,63.536067708333334,8790.8095703125,7.2275559150890265,2.305999994277954,3.1630001068115234,712.0,100.0,144.0,174.0,0.0,0.0,0.0,0.0,0.0,50.0,135.640625,204.0,107.58626174926758,57.9740104675293,,,,48.83883370086551,2.388288192451,Paris
12024567239,Paris - Rodaje Z2-Z2+ (pulso),2023-09-14 18:51:30,running,50.05399983723958,7383.740234375,6.778949184075193,2.4590001106262207,2.921000003814697,563.0,79.0,139.0,155.0,0.0,0.0,0.0,0.0,0.0,50.0,148.53125,157.0,40.6657600402832,43.166072845458984,,,,48.838979210704565,2.388406293466687,Paris
12016291472,Paris - Intervalos cortos Z3,2023-09-13 19:31:59,running,54.52869873046875,7886.990234375,6.913752535512026,2.4110000133514404,3.7980000972747807,599.0,86.0,131.0,160.0,0.0,0.0,0.0,0.0,0.0,50.0,139.296875,223.0,46.096282958984375,35.95469665527344,,,,48.83304893039167,2.409456605091691,Paris
12000748723,Paris - Intervalos Z3,2023-09-11 18:40:51,running,109.85367024739584,9998.009765625,10.987553805467664,1.5169999599456787,3.115999937057495,775.0,144.0,138.0,170.0,0.0,0.0,0.0,0.0,0.0,50.0,88.3125,173.0,120.00033712387085,60.000335693359375,,,,48.83960575796664,2.3894378542900085,Paris
11981969515,Paris - Intervalos Largos Progresivos Z3,2023-09-09 12:23:40,running,31.409600830078126,4145.14013671875,7.577452099108438,2.200000047683716,3.069999933242798,341.0,49.0,140.0,167.0,0.0,0.0,0.0,0.0,0.0,50.0,132.515625,159.0,23.641399383544922,23.792823791503906,,,,48.83918599225581,2.390007907524705,Paris
11970339941,Paris Carrera,2023-09-07 19:24:29,running,45.17171630859375,7299.52978515625,6.188304950882097,2.693000078201294,3.7980000972747807,577.0,71.0,149.0,171.0,0.0,0.0,0.0,0.0,0.0,50.0,153.484375,161.0,45.52250671386719,43.23580551147461,,,,48.838898157700896,2.3887124843895435,Paris
11958246989,Paris Carrera,2023-09-06 09:02:49,running,45.83128255208333,6573.7900390625,6.971820255856454,2.3910000324249268,4.050000190734863,519.0,72.0,142.0,191.0,0.0,0.0,0.0,0.0,0.0,50.0,135.09375,228.0,52.49225616455078,56.72871017456055,,,,48.839010056108236,2.3895486630499363,Paris
11939707377,Paris - Continuo Intensivo I (Tempo),2023-09-03 19:28:13,running,50.141866048177086,7717.56005859375,6.497113811552722,2.565000057220459,3.3589999675750737,606.0,79.0,145.0,177.0,0.0,0.0,0.0,0.0,0.0,50.0,145.8125,163.0,52.17424011230469,46.62648391723633,,,,48.83892707526684,2.3892387840896845,Paris
11916400236,Paris - Rodaje Z2-Z2+,2023-08-31 18:50:47,running,50.020100911458336,7750.81982421875,6.4535238911324,2.582999944686889,2.9670000076293945,631.0,79.0,149.0,167.0,0.0,0.0,0.0,0.0,0.0,50.0,153.359375,161.0,59.20914077758789,63.118072509765625,,,,48.838900588452816,2.3885546531528234,Paris
11908619161,Paris - Interválico Z4,2023-08-30 17:59:37,running,58.726765950520836,8268.6796875,7.102314779383675,2.3469998836517334,3.7320001125335693,651.0,92.0,140.0,179.0,0.0,0.0,0.0,0.0,0.0,50.0,126.71875,218.0,55.33812713623047,66.31295394897461,,,,48.83919831365347,2.392492387443781,Paris
11900847343,Paris Carrera,2023-08-29 17:51:42,running,45.96331787109375,7430.52001953125,6.185747128098488,2.694000005722046,3.7230000495910645,568.0,72.0,144.0,172.0,0.0,0.0,0.0,0.0,0.0,49.0,152.828125,159.0,65.21246337890625,44.400177001953125,,,,48.83929160423577,2.3928405717015266,Paris
11881287681,Conil de la Frontera - Intervalos Z3,2023-08-26 12:33:09,running,320.36383463541665,16804.640625,19.064009863966767,0.8740000128746034,3.434000015258789,784.0,129.0,153.0,193.0,0.0,0.0,0.0,0.0,0.0,49.0,114.78125,158.0,67.50705561041832,51.58839926123619,,,,36.31737652234733,-6.155977807939053,Conil de la Frontera
11858965420,Puerto Real - Variable Z4/Z2,2023-08-23 21:00:21,running,44.3791015625,6922.06982421875,6.411247313228134,2.5999999046325684,3.507999897003174,527.0,70.0,153.0,176.0,0.0,0.0,0.0,0.0,0.0,49.0,152.5625,159.0,32.11909031867981,27.674649477005005,,,,36.52402915991843,-6.177661120891571,Puerto Real
11843263860,Puerto Real - Continuo Variable,2023-08-21 21:00:53,running,53.10135091145833,7612.6298828125,6.97542790453382,2.3889999389648438,4.198999881744385,615.0,84.0,151.0,174.0,0.0,0.0,0.0,0.0,0.0,49.0,141.53125,171.0,36.47611141204834,36.906731605529785,,,,36.52414692565799,-6.177643770352006,Puerto Real
11835993324,Conil de la Frontera - Extensivo (RPE),2023-08-20 20:48:32,running,58.846150716145836,8544.66015625,6.886891888041067,2.4200000762939453,8.779999732971191,686.0,93.0,147.0,168.0,0.0,0.0,0.0,0.0,0.0,49.0,149.984375,206.0,9.429885864257812,2.4386301040649414,,,,36.31869348697364,-6.156364297494292,Conil de la Frontera
11808737978,Puerto Real - Rodaje con sprints,2023-08-17 10:23:01,running,51.792032877604164,7414.0400390625,6.985669433227559,2.385999917984009,6.381999969482422,610.0,81.0,150.0,174.0,0.0,0.0,0.0,0.0,0.0,49.0,150.9375,194.0,37.40865612030029,37.019636154174805,,,,36.52388406917453,-6.1776297725737095,Puerto Real
11763584320,Suances Ciclismo,2023-08-11 11:15:21,cycling,110.87134602864583,26975.9296875,4.110010194755993,4.054999828338623,9.293000221252441,512.0,175.0,100.0,138.0,0.0,0.0,0.0,0.0,0.0,,,,302.7245382927358,303.4183027409017,,,,43.42563006095588,-4.0344334580004215,Suances
11747328977,Ruiloba - Variable Z4/Z2,2023-08-09 10:54:18,running,56.51126708984375,8991.3095703125,6.285098588578532,2.6519999504089355,3.881999969482422,755.0,89.0,163.0,184.0,0.0,0.0,0.0,0.0,0.0,49.0,151.71875,167.0,66.65786743164062,71.2530746459961,,,,43.389565916731954,-4.241915652528405,Ruiloba
11736085125,Puerto Real - Rodaje Z2-Z2+ (pulso),2023-08-07 20:20:28,running,45.03958333333333,6782.39013671875,6.6406653739212675,2.509999990463257,3.1540000438690186,557.0,71.0,153.0,171.0,0.0,0.0,0.0,0.0,0.0,49.0,150.546875,161.0,29.93708610534668,28.993515968322754,,,,36.52380955405533,-6.177273457869887,Puerto Real
11724803486,Puerto Real - Progresivo Z2-Z3,2023-08-05 20:27:50,running,55.233500162760414,7707.31982421875,7.166369298598445,2.3259999752044678,3.573999881744385,639.0,87.0,150.0,176.0,0.0,0.0,0.0,0.0,0.0,49.0,140.421875,212.0,39.889780044555664,41.01984119415283,,,,36.52381952852011,-6.177464062348008,Puerto Real
11708245609,Puerto Real - Intervalos Z3,2023-08-03 20:53:30,running,50.00923258463542,7650.6298828125,6.536616376774874,2.549999952316284,4.815000057220459,591.0,79.0,140.0,167.0,0.0,0.0,0.0,0.0,0.0,49.0,152.09375,161.0,34.32531821727753,28.910553812980652,,,,36.523974342271686,-6.177408741787076,Puerto Real
11693335481,Puerto Real - Rodaje Z2-Z2+ (pulso),2023-08-01 22:04:28,running,45.0260009765625,5955.740234375,7.560101549876875,2.2049999237060547,3.003999948501587,451.0,71.0,132.0,155.0,0.0,0.0,0.0,0.0,0.0,49.0,140.09375,159.0,35.13198375701904,33.33234119415283,,,,36.523898569867015,-6.177652319893241,Puerto Real
11685380567,Puerto Real - Fartlek (Z3+ a Z5),2023-07-31 20:13:44,running,53.57693277994792,8405.1796875,6.374275717106483,2.615000009536743,3.7880001068115234,675.0,84.0,156.0,182.0,0.0,0.0,0.0,0.0,0.0,49.0,149.21875,163.0,43.03366279602051,43.00976276397705,,,,36.5239994879812,-6.177467331290245,Puerto Real
11673690996,Puerto Real - Test 3´ y 10´,2023-07-30 10:02:14,running,72.75006510416667,9389.4501953125,7.748064433046965,2.1510000228881836,5.3460001945495605,716.0,114.0,145.0,188.0,0.0,0.0,0.0,0.0,0.0,48.0,128.375,212.0,59.616144835948944,68.47169744968414,,,,36.52393444441259,-6.177754914388061,Puerto Real
11663026160,Chiclana de la Frontera - Fartlek 1/1,2023-07-28 18:44:09,running,45.0,6381.759765625,7.051346596026701,2.364000082015991,3.115999937057495,563.0,71.0,158.0,175.0,0.0,0.0,0.0,0.0,0.0,48.0,152.078125,158.0,,,,,,36.33272026665509,-6.163842128589749,Chiclana de la Frontera
11656460224,Puerto Real - Rodaje Suave,2023-07-27 20:02:25,running,45.00530192057292,6734.52001953125,6.6827779544867205,2.49399995803833,3.4800000190734863,557.0,71.0,156.0,175.0,0.0,0.0,0.0,0.0,0.0,49.0,151.34375,160.0,38.490808963775635,36.270869731903076,,,,36.525287199765444,-6.179348565638065,Puerto Real
11640707080,Paris Carrera,2023-07-25 18:19:40,running,45.62281494140625,6388.6298828125,7.141251845586877,2.3340001106262207,4.927000045776367,488.0,72.0,142.0,193.0,0.0,0.0,0.0,0.0,0.0,49.0,141.96875,209.0,50.32487869262695,39.791900634765625,,,,48.838936211541295,2.388451723381877,Paris
11627333659,Paris - Progresivo Z2-Z3,2023-07-23 18:54:42,running,58.23328450520833,8301.2998046875,7.014959810549874,2.375999927520752,2.8550000190734863,641.0,92.0,142.0,167.0,0.0,0.0,0.0,0.0,0.0,48.0,145.0625,165.0,34.507659912109375,42.28725051879883,,,,48.83303032256663,2.41245087236166,Paris
11606138807,Paris - Intervalos Z3,2023-07-20 16:34:40,running,50.0163330078125,7187.10986328125,6.959171900703034,2.3949999809265137,3.6670000553131104,540.0,79.0,145.0,175.0,0.0,0.0,0.0,0.0,0.0,48.0,150.375,167.0,61.71150207519531,66.37023544311523,,,,48.83902438916266,2.390090888366103,Paris
11590567700,Paris - Rodaje Z2 (pulso),2023-07-18 18:47:41,running,45.25223388671875,6580.08984375,6.87714529151922,2.4230000972747803,3.38700008392334,517.0,71.0,147.0,163.0,0.0,0.0,0.0,0.0,0.0,48.0,152.5625,160.0,65.54929733276367,65.93412399291992,,,,48.8388133328408,2.3878245893865824,Paris
11582638773,Paris - Fartlek (Z3+ a Z5),2023-07-17 19:08:56,running,53.05284830729167,8370.080078125,6.338391964247032,2.628999948501587,3.7699999809265137,637.0,84.0,147.0,177.0,0.0,0.0,0.0,0.0,0.0,48.0,152.109375,161.0,37.401023864746094,42.57820510864258,,,,48.838901510462165,2.3893003072589636,Paris
11572511140,Paris - Rodaje + Fartlek,2023-07-16 12:58:03,running,56.09870198567708,8600.1103515625,6.523021181406684,2.5550000667572017,4.039999961853027,635.0,88.0,146.0,174.0,0.0,0.0,0.0,0.0,0.0,48.0,153.578125,168.0,42.793121337890625,38.8763313293457,,,,48.83674308657646,2.398129552602768,Paris
11553493467,Paris - Variable Z4/Z2,2023-07-13 18:48:41,running,51.08583170572917,7826.0400390625,6.527673184745023,2.552999973297119,3.7880001068115234,582.0,80.0,147.0,175.0,0.0,0.0,0.0,0.0,0.0,47.0,151.796875,163.0,51.164974212646484,51.44099426269531,,,,48.839032016694546,2.390017295256257,Paris
11539853267,Paris - Rodaje Suave,2023-07-11 20:27:54,running,45.26280110677083,6880.7900390625,6.578140133591089,2.5339999198913574,3.4619998931884766,543.0,71.0,154.0,176.0,0.0,0.0,0.0,0.0,0.0,47.0,153.25,161.0,49.790870666503906,42.27815628051758,,,,48.83315697312355,2.4099209625273943,Paris
11530682172,Paris - Bloques Fartlek RPE,2023-07-10 18:33:19,running,53.20921630859375,8179.8798828125,6.504889689199048,2.5620000362396236,3.6579999923706055,624.0,84.0,148.0,172.0,0.0,0.0,0.0,0.0,0.0,47.0,151.90625,165.0,44.35898971557617,39.770145416259766,,,,48.83892271667719,2.3886639531701803,Paris
11513793311,Paris - Rodaje + Fartlek,2023-07-08 12:35:15,running,50.10165201822917,7395.0,6.775071266832883,2.4600000381469727,3.3399999141693115,627.0,79.0,165.0,187.0,0.0,0.0,0.0,0.0,0.0,46.0,152.125,186.0,88.4441909790039,84.60337829589844,,,,48.838932774960995,2.3852016404271126,Paris
11502220182,Paris Carrera,2023-07-06 19:32:07,running,50.01634928385417,7824.0498046875,6.392641986236931,2.6070001125335693,3.0980000495910645,639.0,79.0,164.0,183.0,0.0,0.0,0.0,0.0,0.0,46.0,153.421875,171.0,37.89966583251953,47.798736572265625,,,,48.8383886218071,2.399206794798374,Paris
11484466955,Paris - Rodaje Suave,2023-07-04 13:16:46,running,40.00904947916667,5597.75,7.147344822324447,2.3320000171661377,2.6410000324249263,441.0,63.0,148.0,168.0,0.0,0.0,0.0,0.0,0.0,46.0,152.34375,162.0,69.20322227478027,46.40178298950195,,,,48.83884065784514,2.388198086991906,Paris
11480349650,"Paris - Fartlek 30""/ Rec (-15"")",2023-07-03 20:13:37,running,51.70673421223958,7615.6298828125,6.78955450933022,2.4549999237060547,4.031000137329102,582.0,81.0,151.0,184.0,0.0,0.0,0.0,0.0,0.0,46.0,146.234375,171.0,52.95058059692383,52.46901321411133,,,,48.83901416324079,2.3879892099648714,Paris
11476295568,Paris Carrera,2023-06-27 20:33:54,running,26.82765096028646,4136.89013671875,6.484980280758749,2.569999933242798,4.160999774932861,339.0,42.0,160.0,177.0,0.0,0.0,0.0,0.0,0.0,45.0,153.140625,161.0,4.588283538818359,9.616840362548828,,,,48.83268699981272,2.408942375332117,Paris
11476294623,Paris Carrera,2023-06-24 13:47:34,running,53.197367350260414,8007.52978515625,6.643417980020962,2.509000062942505,3.0510001182556157,627.0,84.0,155.0,176.0,0.0,0.0,0.0,0.0,0.0,45.0,153.609375,214.0,134.4048614501953,134.19569778442383,,,,48.838850632309914,2.389655699953437,Paris
11344683367,Paris Carrera,2023-06-14 19:57:54,running,52.10826822916667,6488.64013671875,8.030691659765457,2.075000047683716,4.451000213623047,490.0,82.0,138.0,184.0,0.0,0.0,0.0,0.0,0.0,45.0,117.984375,217.0,47.5553092956543,51.62601089477539,,,,48.83306661620736,2.4104771856218576,Paris
11318030241,Paris Carrera,2023-06-11 10:01:01,running,58.732234700520834,10009.0400390625,5.867918848491489,2.8399999141693115,3.8540000915527344,837.0,92.0,176.0,197.0,0.0,0.0,0.0,0.0,0.0,44.0,157.09375,163.0,120.62679195404053,108.8573579788208,,,,48.85975786484778,2.2921904269605875,Paris
11306866019,Paris Carrera,2023-06-09 20:18:47,running,38.94169921875,6480.68994140625,6.008881704082886,2.7739999294281006,4.497000217437744,531.0,61.0,170.0,185.0,0.0,0.0,0.0,0.0,0.0,44.0,152.6875,170.0,29.810543060302734,28.924549102783203,,,,48.835915038362145,2.407017555087805,Paris
11289404970,Conil de la Frontera Carrera,2023-06-07 13:28:14,running,30.022566731770834,4477.2998046875,6.705507346266776,2.4860000610351562,3.302999973297119,462.0,47.0,158.0,179.0,0.0,0.0,0.0,0.0,0.0,44.0,151.71875,163.0,,1.9616674184799194,,,,36.31832912564278,-6.156127173453569,Conil de la Frontera
